id,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,package,promotion_last_5years,division,salary,satisfaction_level
1563,0.51,2,147.52,3,0,d,0,technical,low,0.428
1850,0.48,2,135.19,3,0,d,0,sales,low,0.42
5046,0.71,3,138.71,2,0,e,0,sales,medium,0.529
9068,0.71,3,225.05,4,0,e,0,IT,low,0.783
14536,0.52,2,136.66,3,0,d,0,sales,low,0.415
7560,0.62,2,138.81,3,0,a,0,technical,medium,0.316
8846,0.48,3,161.33,3,0,c,0,product_mng,medium,0.483
2171,0.6,3,143.68,3,0,e,0,technical,medium,0.638
8739,0.82,4,138.78,2,1,e,0,technical,low,0.693
2567,0.37,4,183.88,5,0,e,0,support,medium,0.877
4442,0.52,3,222.87,3,0,e,0,sales,low,0.639
2271,0.55,4,232.9,3,0,a,0,technical,low,0.614
3934,0.5,4,132.24,2,0,a,0,technical,medium,0.235
11396,0.48,4,181.51,4,0,c,0,management,high,0.628
4453,0.86,6,214.35,5,0,c,0,sales,low,0.409
4720,0.86,3,227.05,3,0,a,0,IT,high,0.549
1389,0.49,2,152.39,3,0,b,0,sales,medium,0.404
8878,0.78,5,235.45,3,0,a,0,sales,high,0.662
11520,0.64,3,191.04,10,1,c,0,IT,medium,0.761
832,0.48,2,162.92,3,0,b,0,IT,low,0.392
12072,0.5,2,150.48,3,0,d,0,product_mng,high,0.451
7170,0.59,3,233.59,3,0,a,0,IT,low,0.732
5839,0.41,4,117.33,4,1,c,0,technical,low,0.356
5218,0.63,3,263.99,4,0,c,0,accounting,medium,0.976
9133,0.64,2,250.72,3,0,e,0,support,low,0.688
177,0.5,2,140.45,3,0,d,0,sales,medium,0.378
5738,0.68,3,159.74,3,0,c,0,sales,low,0.546
3227,0.57,3,144.61,2,0,e,0,sales,medium,0.573
7671,0.61,3,209.05,3,0,a,0,technical,low,0.547
686,0.96,7,256.14,4,0,b,0,marketing,medium,0.101
5395,0.5,4,258.54,2,0,e,0,support,medium,0.832
7632,0.62,4,272.15,4,1,c,0,marketing,low,0.549
7735,0.51,4,230.61,2,1,a,0,sales,low,0.942
3868,0.51,4,132.94,3,0,e,0,support,low,0.488
11022,0.89,3,143.12,4,0,e,0,sales,medium,0.97
12171,0.47,2,160.46,3,0,b,1,sales,low,0.409
4495,0.78,4,224.5,3,0,e,0,product_mng,low,0.885
7578,0.62,2,185,2,0,e,0,sales,low,0.504
4617,0.87,5,240.62,2,1,c,0,technical,medium,0.793
10587,0.82,3,148.58,3,0,c,0,support,medium,0.759
726,0.46,2,152.44,3,1,b,0,technical,medium,0.449
13139,0.59,3,184.6,3,0,e,0,sales,low,0.974
2399,0.97,4,199.77,2,0,c,0,technical,low,0.608
13001,0.52,2,171.53,3,0,c,0,accounting,medium,0.376
4647,0.38,3,136.64,3,0,c,0,product_mng,medium,0.477
2722,0.55,5,216.8,4,1,c,0,support,medium,0.171
5254,0.87,3,239.26,4,0,c,0,product_mng,low,0.639
11378,0.53,3,139.44,2,1,e,0,sales,low,0.678
8266,0.94,3,134.37,5,0,e,0,sales,medium,0.612
10621,0.69,3,191.59,4,0,e,0,sales,medium,0.409
13173,0.8,5,233.29,3,0,c,0,support,low,0.649
7938,0.63,3,177.16,2,0,e,0,accounting,low,0.489
14653,1,5,229.13,5,0,d,0,management,low,0.772
5475,0.75,4,172.05,3,0,e,0,support,medium,0.641
678,0.46,2,158.85,3,0,b,0,product_mng,low,0.43
5923,0.77,4,231.3,6,0,e,0,technical,low,0.404
365,0.87,4,236.15,5,0,b,0,technical,low,0.919
4639,0.64,3,276.92,3,0,e,0,technical,low,0.69
7241,0.92,6,239.97,6,0,e,0,IT,low,0.957
3315,0.9,4,171.52,2,0,c,0,hr,low,0.502
13283,0.85,2,266.15,3,0,a,0,IT,medium,1
10330,0.62,4,240.33,2,0,a,0,sales,medium,0.877
12520,0.94,4,274.91,5,0,b,0,IT,low,0.876
14010,0.71,4,256,3,0,e,1,sales,medium,0.717
7197,0.94,4,200.97,3,1,a,0,sales,low,0.536
3633,0.6,4,148.07,4,0,a,0,support,medium,0.872
13045,0.73,3,169.82,3,0,a,0,RandD,low,0.795
12328,0.85,6,266.09,4,0,b,0,sales,low,0.108
7429,0.58,3,261.75,2,0,e,0,sales,low,0.762
5670,0.79,4,150.38,6,0,c,0,sales,medium,0.58
7720,0.62,4,172.57,3,0,c,0,sales,medium,0.581
5892,0.48,4,214.75,3,0,a,0,sales,medium,0.848
9549,0.39,2,131.84,2,0,c,0,marketing,high,0.392
9844,0.72,3,204.84,4,0,e,0,accounting,high,0.52
1239,0.47,2,153.61,3,0,d,0,sales,medium,0.38
11358,0.77,3,234.06,3,0,a,0,sales,medium,0.737
3329,0.9,4,175.82,3,0,c,0,support,low,0.908
6035,0.8,4,151.18,3,0,c,0,management,low,0.826
9495,0.98,4,206.07,4,0,a,0,hr,medium,0.592
8082,0.7,3,171.36,2,0,c,0,product_mng,low,0.657
5351,0.97,3,271.79,3,0,e,0,sales,low,0.752
14508,0.53,2,145.53,3,0,b,0,product_mng,medium,0.405
11615,0.89,4,225.4,8,0,a,0,marketing,low,0.866
7540,0.98,5,177.9,4,0,c,0,management,medium,0.498
9267,0.69,4,258.67,3,0,e,0,hr,medium,0.577
8801,0.68,3,139.57,3,1,e,0,sales,medium,0.93
13882,0.93,5,139.58,8,0,c,0,marketing,medium,0.713
1802,0.88,6,254.41,4,0,b,0,support,low,0.104
4579,0.73,3,205.82,3,0,e,0,RandD,medium,0.668
14616,0.5,4,253.59,4,0,d,0,sales,low,0.468
11614,0.72,5,279.54,8,0,c,0,marketing,low,0.255
2314,0.44,4,167.08,5,0,c,0,sales,low,0.129
9057,0.83,4,144.91,2,0,e,0,support,low,0.751
7929,0.86,3,213.28,2,0,c,0,product_mng,medium,0.486
12769,0.46,2,142.5,3,0,d,0,marketing,medium,0.41
14979,0.94,6,295.99,4,0,b,0,technical,medium,0.094
3678,0.96,3,154.01,2,1,c,0,sales,low,0.914
934,0.91,6,285.97,4,0,b,0,sales,medium,0.1
3064,0.66,4,168.96,2,0,e,0,sales,medium,0.955
8267,0.94,5,158.68,4,0,e,0,sales,medium,0.912
4541,0.94,3,285.93,6,0,c,1,technical,medium,0.749
108,0.88,3,178.42,4,0,d,0,hr,medium,0.719
8471,0.92,4,239.25,2,0,c,0,RandD,medium,0.652
1000,1,4,260.59,5,1,b,1,sales,medium,0.878
11929,0.76,3,219.74,8,1,c,0,IT,low,0.822
6024,0.61,3,273.08,2,0,a,0,IT,high,0.519
12023,0.57,2,139.49,3,0,d,0,sales,low,0.456
12575,0.49,2,130.52,3,0,b,0,technical,medium,0.396
3769,0.57,4,196.76,2,0,c,0,hr,medium,0.557
2145,0.68,3,166.79,3,0,e,0,sales,low,0.976
10671,0.51,2,153.77,3,0,e,0,IT,high,0.372
3965,0.67,5,200.39,3,0,e,0,RandD,medium,0.854
13025,0.62,4,177.36,4,1,c,0,support,low,0.882
5382,0.73,6,243.42,6,1,c,0,technical,low,0.182
11217,0.4,3,138.99,8,0,c,1,hr,medium,0.553
630,0.91,7,286.57,4,0,d,0,sales,low,0.096
12541,0.87,4,254.75,5,0,d,0,marketing,low,0.814
3603,0.58,2,155.41,2,0,a,0,sales,low,0.588
2715,0.97,4,158.82,3,1,e,0,technical,medium,0.938
2299,0.44,3,138.63,3,0,e,0,sales,medium,0.386
6902,0.88,3,223.26,4,0,c,0,hr,medium,0.883
5648,0.69,5,257.47,3,0,a,0,RandD,low,0.783
9476,0.83,3,252,3,0,a,0,sales,medium,0.793
8008,0.75,5,168.73,4,1,e,0,RandD,medium,0.989
6177,0.58,4,256.13,2,0,a,0,RandD,high,0.712
13067,0.41,4,148.03,5,1,c,1,sales,medium,0.771
13468,0.57,5,256.85,4,0,e,0,management,medium,0.758
1263,0.51,2,142.97,3,0,d,0,technical,low,0.357
4929,0.83,4,133.88,6,0,e,0,technical,medium,0.554
1597,0.95,5,230.42,5,0,b,0,IT,medium,0.832
8067,0.5,4,176.1,3,0,a,0,support,medium,0.609
4916,0.53,4,167.18,3,0,a,0,hr,low,0.991
8516,0.64,4,150.43,4,0,a,0,technical,low,0.67
7032,0.52,4,192.07,3,0,a,0,sales,medium,0.603
5453,0.88,3,201.88,4,0,e,0,hr,low,0.521
2618,0.85,3,173.4,2,0,a,0,sales,low,0.596
7098,0.6,5,151.56,6,0,e,0,RandD,medium,0.204
12778,0.92,7,270.54,4,0,d,0,sales,medium,0.107
2110,0.75,5,144.19,3,0,a,0,support,low,0.918
9970,0.85,4,197.12,4,0,e,0,support,medium,0.892
463,0.85,4,273.8,5,0,d,0,management,low,0.802
2152,0.91,5,193.51,3,0,a,0,sales,low,0.739
13030,0.73,3,194.94,3,0,c,0,technical,medium,0.9
448,0.48,2,161.38,3,0,d,0,product_mng,low,0.353
8655,0.6,4,207.39,3,0,a,0,accounting,high,0.714
4859,0.49,5,259.28,3,1,a,0,support,medium,0.922
12570,0.52,2,137.29,3,0,b,0,technical,medium,0.437
9434,0.44,4,168.3,4,1,a,0,support,low,0.81
14994,0.57,2,151.39,3,0,d,0,support,low,0.398
8320,1,4,152.9,2,0,e,0,RandD,low,0.724
13936,0.62,6,287.19,7,0,e,1,sales,medium,0.162
7661,0.86,4,267.66,3,0,a,0,accounting,low,0.959
1901,0.55,2,147.63,3,0,d,0,product_mng,medium,0.461
8332,0.57,3,204.55,2,0,c,0,sales,low,0.602
11675,0.6,6,154.32,10,1,e,0,sales,medium,0.171
7570,0.94,4,218.5,4,0,a,0,sales,medium,0.792
11367,0.5,4,140.82,2,0,e,0,sales,medium,0.854
11603,0.86,5,194.96,6,0,e,0,management,high,0.692
6677,0.68,4,234.34,2,0,c,0,technical,medium,0.523
13365,0.87,3,276.65,4,1,c,0,support,medium,0.768
13296,0.67,3,139.13,6,1,e,0,IT,medium,0.569
14773,0.57,2,161.24,3,0,d,0,accounting,low,0.396
5554,0.9,5,175.79,3,0,c,0,technical,medium,0.513
14741,0.56,2,139.31,3,0,b,0,accounting,medium,0.394
79,0.56,2,143.67,3,0,d,0,accounting,low,0.391
3351,0.53,5,255.53,4,0,c,0,product_mng,medium,0.623
13352,0.55,4,198.96,3,0,a,0,technical,high,0.865
7809,0.43,5,214.03,3,0,a,0,sales,low,0.426
9897,0.71,3,171.2,3,0,c,0,support,high,0.961
5744,0.69,3,273.33,2,0,e,0,sales,medium,0.755
9981,0.89,5,178.52,2,0,c,0,technical,low,0.903
12715,0.45,2,127.3,3,0,b,0,accounting,low,0.367
10147,0.55,5,257.84,3,0,c,0,RandD,medium,0.563
205,0.5,2,154.29,3,0,b,0,support,low,0.379
3771,0.91,3,246.65,3,0,a,0,hr,medium,0.802
11229,0.61,5,186.99,10,0,e,0,technical,low,0.628
9096,0.89,3,223.82,3,1,a,0,sales,low,0.826
541,0.87,4,255.53,5,0,d,0,marketing,low,0.809
137,0.48,2,129.36,3,0,d,0,management,low,0.422
4024,0.41,3,158,2,0,a,0,support,low,0.354
11680,0.7,3,200.29,3,0,a,0,sales,low,0.591
4522,0.56,3,218.44,3,0,a,0,sales,low,0.903
11579,0.99,3,224.17,10,0,c,0,marketing,low,0.533
14757,0.47,2,151.54,3,0,d,0,sales,low,0.365
9668,0.76,6,212.98,4,0,c,0,support,medium,0.238
11774,0.61,3,267.57,4,0,c,0,sales,low,0.634
4286,0.73,3,200.27,2,1,a,0,sales,medium,0.883
1475,0.47,2,157.05,3,1,b,0,sales,medium,0.441
14011,0.91,2,246.38,2,1,c,1,sales,medium,0.672
4359,0.51,4,247.13,3,1,c,0,marketing,medium,0.738
5682,0.59,4,231.97,3,0,e,0,hr,medium,0.897
5483,0.62,4,144.51,2,0,e,0,IT,medium,0.93
13165,0.94,4,262.52,6,0,a,0,technical,low,0.16
3921,0.45,2,158.68,3,0,a,0,accounting,medium,0.258
1028,0.89,4,276.07,5,0,b,0,technical,low,0.876
12494,1,5,218.84,5,0,d,0,technical,medium,0.848
9891,0.44,5,170.46,3,1,a,0,technical,medium,0.74
8624,0.95,3,192.49,4,1,a,0,RandD,medium,0.765
7065,0.83,3,269.57,4,0,a,0,technical,medium,0.532
11089,0.98,4,157.3,3,0,c,0,product_mng,medium,0.73
11380,0.62,6,226.36,6,0,e,0,sales,low,0.244
5325,0.53,4,245.49,3,0,e,0,management,high,0.801
7052,0.62,3,172.09,4,1,a,0,accounting,low,0.735
10356,0.72,3,182.57,2,0,a,0,support,medium,0.994
9899,0.85,4,100.62,6,0,a,0,support,medium,0.788
14068,0.62,5,167.3,3,0,c,0,sales,low,0.788
10536,0.88,5,134.7,4,0,a,0,technical,low,0.612
11463,0.7,4,244.62,3,0,e,1,marketing,low,0.793
4171,0.81,4,135.26,2,0,a,0,support,low,0.717
10574,0.78,3,269.88,3,1,e,0,technical,low,0.971
2291,0.98,3,148.66,3,0,a,0,support,medium,0.956
8384,0.87,4,214.22,3,0,c,0,IT,medium,0.96
13388,0.81,4,263.48,3,0,c,0,product_mng,medium,0.847
12702,0.5,2,148.21,3,0,d,0,sales,low,0.447
11915,0.99,2,159.14,3,0,c,0,sales,medium,0.935
6872,0.87,4,111.36,6,0,a,0,accounting,medium,0.66
13393,0.77,5,253.21,2,0,a,1,RandD,medium,0.482
14983,0.84,5,257.28,5,0,b,0,technical,medium,0.718
10365,0.91,3,233.36,4,0,a,0,IT,medium,0.631
10633,0.63,6,243.24,6,0,e,0,sales,high,0.196
14544,0.52,2,145.85,3,0,d,0,sales,medium,0.44
8033,0.97,4,221.91,4,0,c,0,sales,medium,0.544
7956,0.81,4,224.09,2,0,e,0,sales,medium,0.596
13225,0.89,3,190.02,6,0,c,0,marketing,medium,0.52
9933,0.67,5,208.38,4,0,e,0,sales,medium,0.18
3139,0.91,3,200.37,3,0,e,0,sales,low,0.547
8931,0.55,3,173.24,3,0,c,0,sales,medium,0.917
14245,0.87,4,246.87,6,0,b,0,hr,low,0.845
122,1,4,216.91,6,0,d,0,technical,low,0.755
11164,0.68,4,133.75,4,0,c,0,IT,medium,0.912
5800,0.89,4,178.12,3,0,e,0,RandD,low,0.989
8446,0.53,4,166.06,3,0,a,0,support,low,0.822
5274,0.74,3,243.87,3,1,a,0,sales,medium,0.951
9898,0.68,4,181.22,3,0,a,0,support,low,0.805
3306,0.65,4,213.47,4,0,a,0,sales,medium,0.637
10110,0.9,4,179.94,3,0,a,0,hr,low,0.926
8613,0.98,3,260.58,6,0,a,0,IT,medium,0.471
4054,0.57,4,273.68,5,1,e,0,sales,low,0.629
13149,0.97,5,221.37,3,0,e,1,sales,medium,0.856
13712,0.79,3,176.78,3,0,a,0,technical,low,0.818
2466,0.54,3,140.27,3,0,a,0,sales,low,0.856
8084,0.4,2,236.66,6,0,e,0,RandD,low,0.664
4978,0.75,5,272.12,3,1,a,0,sales,medium,0.972
1708,0.96,4,257.67,5,0,d,0,accounting,medium,0.79
3157,0.64,3,184.51,2,0,c,0,sales,medium,0.518
1039,1,4,273.9,6,0,d,0,support,medium,0.815
3263,0.73,3,165.06,2,0,a,0,technical,medium,0.582
7266,0.58,4,190.57,3,0,a,0,sales,low,0.955
3028,0.69,3,165.68,3,0,a,0,support,medium,0.801
7864,0.54,3,222.61,4,0,e,0,technical,low,0.806
1588,0.81,5,266.31,5,0,b,0,IT,medium,0.897
2858,0.99,4,138.57,4,0,a,0,hr,low,0.933
913,0.5,2,128.28,3,1,b,0,sales,low,0.449
1054,0.84,6,259.85,4,0,b,0,IT,low,0.092
12403,0.93,5,240.59,5,0,b,0,sales,low,0.924
11627,0.63,4,237.53,10,1,c,0,product_mng,medium,0.974
14689,0.83,5,227.3,5,0,d,0,sales,low,0.762
2686,0.96,4,148.94,3,0,a,0,sales,low,0.493
3182,0.49,4,179.36,3,0,c,0,support,medium,0.839
658,0.54,2,147.57,3,0,b,0,support,low,0.375
11717,0.63,4,139.58,3,0,e,0,sales,medium,0.543
2753,0.96,3,203.01,3,0,c,0,management,medium,0.542
4731,0.51,3,195.34,2,0,e,1,RandD,medium,0.921
2968,0.85,4,155,5,0,c,0,product_mng,low,0.236
1916,0.51,2,149.28,3,0,d,0,marketing,low,0.441
5633,0.65,4,139.53,3,1,e,0,management,medium,0.901
12816,0.74,3,139.83,3,0,e,0,RandD,low,0.61
3885,0.69,4,149.26,6,1,e,0,RandD,medium,0.919
4182,0.91,5,136.05,3,0,c,0,management,medium,0.752
6523,0.79,3,207.94,3,0,e,0,technical,medium,0.523
6264,0.96,2,207.22,2,0,a,0,marketing,low,0.483
12820,0.92,3,211.23,3,0,e,0,sales,medium,0.751
7083,0.58,3,122.96,3,0,a,0,management,high,0.57
12932,0.98,4,206.04,2,1,a,0,technical,medium,0.783
5652,0.95,3,175.21,6,0,e,0,support,low,0.232
4331,0.91,4,245.94,3,0,e,0,support,low,0.96
9858,0.73,2,179.99,2,0,a,0,sales,high,0.6
1818,1,5,270.61,5,0,d,0,IT,medium,0.829
5632,0.48,2,104.45,2,0,a,0,technical,high,0.303
11881,0.66,4,274.02,4,1,a,0,IT,low,0.662
1921,0.94,5,237.72,5,0,b,0,sales,low,0.822
14677,0.48,2,134.49,3,0,d,0,marketing,medium,0.371
3483,0.7,4,210.93,2,0,a,0,support,low,0.643
6933,0.97,4,159.86,3,0,a,0,IT,low,0.87
14724,0.89,6,294.4,4,0,d,0,support,low,0.105
1493,0.45,2,151.94,3,0,d,0,technical,low,0.382
12489,0.89,4,205.99,4,0,d,0,hr,medium,0.773
7848,0.72,5,141.1,2,1,c,0,IT,high,0.936
8892,0.54,4,165.95,3,0,e,0,technical,medium,0.188
13593,0.42,4,275.21,3,0,c,0,sales,low,0.668
14672,0.5,2,137.96,3,0,d,0,support,medium,0.427
7786,0.81,4,193.47,3,0,c,0,accounting,low,0.653
4414,0.71,3,179.56,3,1,c,0,IT,low,0.624
6896,1,3,231.87,6,0,c,0,sales,medium,0.962
6665,0.86,6,104.34,4,0,c,0,sales,low,0.513
7144,0.74,4,258.42,3,0,c,0,technical,medium,0.942
10898,0.86,3,221.64,3,0,c,0,management,medium,0.875
3146,0.74,3,183.72,3,0,a,0,sales,medium,0.767
14177,0.66,3,177.51,3,0,c,0,IT,low,0.928
13848,0.64,5,247.73,10,0,c,0,sales,medium,0.938
9789,0.91,3,202.35,2,0,e,0,sales,medium,0.923
520,0.94,4,275.74,5,0,d,0,IT,low,0.871
13543,0.49,4,244.54,2,0,c,0,technical,low,0.731
10586,0.94,4,261.98,3,1,a,0,support,medium,0.897
893,0.84,5,268.31,5,0,d,0,support,medium,0.841
10896,0.74,5,230.09,2,0,e,0,technical,medium,0.693
14259,0.54,2,149.58,3,0,b,0,support,low,0.405
7177,0.99,3,145.28,4,0,e,0,sales,medium,0.854
3171,0.75,3,161.15,4,0,c,0,technical,medium,0.383
2175,0.59,5,160.9,5,0,e,0,technical,medium,0.14
2078,0.57,5,246.89,2,1,c,0,sales,low,0.69
2602,0.97,4,227.78,3,0,e,0,marketing,medium,0.932
11398,0.53,3,210.03,4,1,e,0,marketing,medium,0.846
1484,0.56,2,145.25,3,0,d,0,hr,low,0.439
6221,0.75,3,198.29,3,0,e,0,technical,medium,0.903
13062,0.81,3,172.49,2,0,c,0,sales,low,0.5
1632,0.51,2,129.08,3,0,d,0,accounting,high,0.425
2579,0.51,4,283.36,3,0,a,0,IT,low,0.759
11016,0.79,4,269.85,6,0,e,0,sales,medium,0.628
2200,0.53,5,274.09,3,0,c,0,IT,low,0.893
8595,0.69,3,257.79,3,0,e,0,technical,low,0.878
8571,0.65,5,168.04,3,0,e,0,sales,medium,0.864
12118,0.57,2,134.52,3,0,b,0,technical,low,0.37
8405,0.71,3,244.84,3,0,c,0,marketing,low,0.69
12709,0.49,2,142,3,0,b,0,sales,low,0.421
5527,0.61,4,240.83,2,0,c,1,hr,high,0.603
966,0.85,5,282.32,4,0,d,0,support,medium,0.09
10279,0.96,2,261.85,3,0,e,0,support,medium,0.842
10509,0.56,2,105.45,3,1,c,0,support,medium,0.662
4678,0.77,2,253.77,2,0,e,0,sales,low,0.486
161,0.98,5,243.3,6,0,b,0,marketing,low,0.898
7707,0.98,4,160.63,3,0,a,0,RandD,low,0.556
10961,0.52,5,132.38,3,0,a,0,support,low,0.939
14991,0.81,6,257.79,4,0,b,0,support,low,0.092
5515,0.61,3,229.06,2,0,a,0,sales,medium,0.819
8644,0.69,4,145.72,3,0,c,0,sales,medium,0.722
12151,0.56,2,156.08,3,0,b,0,marketing,low,0.447
3063,0.53,5,239.94,2,0,e,0,sales,medium,0.72
11028,0.88,5,170.7,2,0,c,0,sales,low,0.866
5770,0.95,3,259.39,3,0,a,0,technical,low,0.735
6003,0.54,3,146.62,2,0,c,0,support,low,0.646
3487,0.45,2,266.53,6,1,a,0,support,low,0.138
186,0.85,6,297.57,4,0,d,0,hr,medium,0.089
3514,0.83,3,191.57,3,0,a,0,technical,low,0.511
9155,0.47,3,132.11,2,0,e,0,RandD,medium,0.593
3382,0.96,3,214.01,2,0,e,0,sales,medium,0.822
11111,0.73,4,204.77,2,0,c,0,sales,low,0.947
7556,0.62,3,168.89,2,0,e,0,marketing,low,0.979
13700,0.95,5,157.82,7,1,e,0,management,medium,0.588
1996,0.92,7,293.84,4,0,b,0,sales,low,0.114
759,0.55,2,150.58,3,0,d,0,sales,low,0.419
7951,0.62,4,253.09,3,0,a,0,sales,medium,0.723
14997,0.96,6,281.55,4,0,d,0,support,low,0.105
1702,0.52,2,142.32,3,0,b,0,sales,medium,0.39
7889,0.86,4,263.71,2,0,a,0,accounting,low,0.635
10812,0.75,4,158.79,3,1,a,0,support,low,0.92
853,0.52,2,159.65,3,0,d,0,sales,low,0.454
10485,0.79,5,174.12,3,0,c,0,accounting,low,0.612
3699,0.75,4,166.08,3,0,a,0,technical,high,0.956
13272,0.73,2,203.73,4,0,e,0,support,medium,0.899
12544,0.49,2,137.17,3,0,b,0,sales,medium,0.435
12937,0.85,5,189.81,5,0,e,0,technical,low,0.136
1918,0.53,2,145.73,3,0,d,0,sales,low,0.386
11821,0.84,4,244.54,3,1,c,1,technical,low,0.613
2863,0.67,3,184.96,2,0,c,0,technical,low,0.769
62,0.95,6,245.74,5,0,d,0,IT,medium,0.093
14107,1,3,143.6,4,0,a,0,sales,low,0.717
7958,0.61,4,163.26,2,0,c,0,sales,medium,0.788
4064,0.65,4,202.85,3,0,e,0,sales,low,0.621
11684,0.85,3,153.22,10,0,a,0,support,medium,0.692
9609,0.81,4,247.22,3,1,a,0,product_mng,low,0.99
6623,0.66,5,185.27,3,0,a,0,IT,low,0.522
10056,0.61,3,212.3,2,0,e,0,support,low,0.884
9382,0.75,3,221.53,3,0,c,0,RandD,high,0.739
6170,0.71,4,202.09,3,0,e,0,IT,medium,0.701
11495,0.75,3,169.72,7,0,a,0,sales,low,0.769
4844,0.95,4,102.64,2,0,e,0,technical,low,0.653
8487,0.86,3,209.69,4,1,a,0,sales,low,0.764
6648,0.87,4,250.35,3,0,a,0,sales,low,0.808
12374,0.84,5,256.05,5,0,d,0,product_mng,medium,0.856
584,0.57,2,156.42,3,0,d,1,support,medium,0.415
2275,0.73,5,172.9,3,0,e,0,IT,low,0.942
6377,0.45,2,212.31,3,0,e,0,technical,low,0.944
8226,0.92,5,136.73,3,0,a,0,technical,medium,0.852
3539,0.77,5,271.12,3,0,a,0,accounting,medium,0.533
12975,0.51,4,218.07,6,1,a,0,support,low,0.933
7324,0.54,3,260.91,2,0,e,0,RandD,low,0.893
5023,0.93,5,146.68,4,0,c,0,IT,low,0.979
9488,0.96,2,174.35,3,0,a,0,sales,low,0.78
14881,0.56,2,127.74,3,0,b,0,sales,low,0.436
12992,0.88,5,241.14,2,1,e,0,sales,medium,0.889
11645,0.85,3,181.13,7,0,a,0,sales,medium,0.755
14033,0.99,3,223.34,3,1,e,1,management,low,0.572
12938,0.93,3,153.76,2,0,c,0,technical,low,0.97
4980,0.75,4,175.4,2,0,a,0,sales,low,0.889
6713,0.86,3,179.93,2,0,e,0,RandD,medium,0.824
1311,0.49,2,145.87,3,0,d,0,sales,medium,0.387
14730,0.5,2,130.3,3,0,b,0,IT,low,0.388
826,0.93,6,268.81,4,0,d,0,IT,low,0.097
3909,0.88,5,148.02,3,0,c,0,sales,low,0.623
13110,0.91,3,234.41,2,0,c,0,IT,medium,0.885
10263,0.88,4,153,3,0,e,0,technical,low,0.921
11289,0.54,3,166.27,6,1,e,0,sales,medium,0.987
1116,0.85,6,263.24,4,0,b,0,support,medium,0.085
14512,1,3,277.75,4,0,d,0,RandD,medium,0.114
7952,0.55,2,121.38,2,0,c,0,sales,medium,0.407
7617,0.56,5,163.97,4,0,e,0,IT,low,0.587
3302,0.77,2,235.54,3,1,e,0,sales,medium,0.701
9979,0.65,3,184.24,3,0,e,0,support,medium,0.943
8890,0.61,4,201.4,3,0,e,0,technical,low,0.577
9120,0.71,6,168.93,2,0,e,0,technical,high,0.769
10320,0.82,5,274.45,3,1,a,0,sales,medium,0.632
2768,0.99,3,249.25,3,1,a,0,sales,medium,0.792
6378,0.83,3,261.32,3,0,a,0,technical,low,0.676
2689,0.71,2,177.03,2,1,c,0,sales,medium,0.586
12399,0.87,6,250.83,4,0,d,0,sales,low,0.099
1007,0.53,2,135.96,3,1,b,0,sales,medium,0.36
7708,0.53,4,240.81,3,0,c,0,marketing,low,0.99
998,0.46,2,155.52,3,0,d,0,marketing,medium,0.365
10123,0.79,4,225.49,3,0,e,0,support,medium,0.812
8254,0.8,5,157.8,2,0,e,0,sales,low,0.802
14505,0.93,6,253.84,4,0,b,0,IT,medium,0.111
8942,0.76,4,213.76,3,0,e,0,sales,low,0.919
14246,0.94,6,254.12,4,0,d,0,technical,low,0.102
12910,0.48,3,274.74,3,0,c,0,sales,medium,0.785
3108,0.97,4,197.34,3,0,c,0,support,medium,0.602
6577,0.55,6,230.81,4,0,c,0,sales,low,0.242
8297,0.87,3,159.81,2,0,a,0,support,medium,0.694
1350,0.9,4,245.5,5,1,d,0,support,medium,0.848
10067,0.77,5,168.66,4,0,c,0,product_mng,low,0.814
3904,0.8,3,274.07,3,0,e,0,sales,low,0.828
7207,0.81,3,183.86,3,0,e,0,hr,low,0.5
2176,0.73,4,196.55,5,1,c,0,technical,medium,0.821
3065,0.55,4,172.05,4,0,a,0,sales,medium,0.729
5347,0.94,4,224,2,0,e,0,management,low,0.769
5249,0.71,3,161.04,3,0,c,0,IT,medium,0.821
2113,0.56,4,255.62,2,0,c,0,support,low,0.982
9975,0.61,5,202.76,3,0,a,0,support,high,0.848
1995,0.57,2,148.43,3,0,d,0,sales,low,0.371
4200,0.58,4,165.21,2,0,c,0,sales,high,0.504
8478,0.62,5,192.32,3,1,e,0,technical,high,0.575
4010,0.67,2,181.01,2,0,e,0,technical,medium,0.583
6735,0.59,4,166.55,5,0,e,0,sales,low,0.242
9637,0.71,4,156.89,3,0,a,0,sales,low,0.756
8600,0.51,4,181.09,3,0,c,0,support,low,0.527
7481,0.57,2,158.42,2,0,e,0,sales,low,0.437
10343,0.62,4,275.09,2,0,c,0,technical,low,0.755
10715,0.5,3,242.1,3,0,c,0,hr,medium,0.637
5354,0.7,3,232.61,3,0,e,0,sales,medium,0.654
7060,0.62,4,153.4,3,0,a,0,technical,medium,0.84
12274,0.9,6,253.97,4,0,b,0,technical,low,0.113
3453,0.94,4,201.07,4,0,e,0,sales,medium,0.802
10836,0.49,3,179.76,3,1,a,0,RandD,low,0.687
8519,0.58,4,155.94,2,0,c,0,technical,low,0.499
11446,0.7,3,133.71,3,0,c,0,product_mng,low,0.309
6398,0.69,5,257,2,0,c,0,IT,medium,0.662
13223,0.74,5,244.23,6,0,c,0,management,medium,0.959
11997,0.54,3,185.25,10,0,e,1,management,high,0.857
13021,0.75,3,260.71,4,0,c,0,support,low,0.68
